iter	Passed	Remaining
1388	14220	36968
1389	14235	36971
1390	14247	36965
1391	14259	36959
1392	14270	36951
1393	14273	36923
1394	14285	36918
1395	14298	36912
1396	14302	36887
1397	14313	36879
1398	14317	36853
1399	14329	36846
1400	14340	36840
1401	14352	36833
1402	14364	36826
1403	14375	36818
1404	14386	36810
1405	14397	36802
1406	14408	36794
1407	14419	36785
1408	14430	36778
1409	14441	36770
1410	14452	36762
1411	14464	36754
1412	14475	36746
1413	14486	36737
1414	14493	36719
1415	14498	36697
1416	14509	36688
1417	14520	36679
1418	14529	36666
1419	14539	36656
1420	14550	36646
1421	14559	36633
1422	14565	36612
1423	14575	36603
1424	14579	36577
1425	14590	36569
1426	14601	36561
1427	14613	36553
1428	14623	36544
1429	14628	36519
1430	14637	36506
1431	14646	36493
1432	14657	36484
1433	14667	36475
1434	14675	36458
1435	14686	36450
1436	14696	36440
1437	14708	36433
1438	14718	36423
1439	14729	36414
1440	14740	36405
1441	14751	36397
1442	14756	36376
1443	14767	36365
1444	14777	36356
1445	14783	36335
1446	14794	36326
1447	14801	36309
1448	14811	36299
1449	14817	36277
1450	14828	36267
1451	14838	36258
1452	14844	36238
1453	14855	36229
1454	14866	36221
1455	14870	36196
1456	14881	36186
1457	14891	36177
1458	14902	36168
1459	14913	36159
1460	14917	36135
1461	14928	36126
1462	14934	36106
1463	14945	36098
1464	14957	36091
1465	14968	36082
1466	14979	36074
1467	14990	36067
1468	15001	36059
1469	15012	36051
1470	15024	36043
1471	15033	36032
1472	15045	36025
1473	15051	36005
1474	15061	35995
1475	15072	35985
1476	15083	35977
1477	15094	35968
1478	15104	35958
1479	15115	35949
1480	15121	35929
1481	15127	35908
1482	15138	35900
1483	15142	35877
1484	15153	35869
1485	15164	35860
1486	15175	35852
1487	15185	35841
1488	15191	35821
1489	15203	35815
1490	15216	35811
1491	15227	35803
1492	15239	35795
1493	15245	35775
1494	15249	35751
1495	15253	35728
1496	15265	35720
1497	15271	35701
1498	15275	35677
1499	15278	35649
1500	15282	35626
1501	15294	35618
1502	15305	35609
1503	15314	35596
1504	15325	35588
1505	15336	35582
1506	15339	35554
1507	15349	35543
1508	15359	35534
1509	15371	35526
1510	15377	35506
1511	15383	35487
1512	15394	35479
1513	15398	35455
1514	15409	35447
1515	15421	35440
1516	15428	35424
1517	15434	35404
1518	15446	35396
1519	15457	35389
1520	15465	35374
1521	15476	35366
1522	15487	35358
1523	15498	35350
1524	15509	35342
1525	15520	35333
1526	15531	35325
1527	15542	35317
1528	15554	35311
1529	15566	35304
1530	15577	35296
1531	15589	35290
1532	15598	35277
1533	15610	35270
1534	15623	35267
1535	15635	35262
1536	15648	35257
1537	15661	35252
1538	15692	35289
1539	15704	35285
1540	15716	35277
1541	15724	35262
1542	15735	35255
1543	15747	35247
1544	15759	35241
1545	15770	35233
1546	15780	35221
1547	15792	35216
1548	15797	35196
1549	15810	35191
1550	15824	35189
1551	15832	35173
1552	15846	35172
1553	15859	35168
1554	15871	35163
1555	15884	35157
1556	15895	35148
1557	15908	35146
1558	15913	35124
1559	15924	35116
1560	15931	35098
1561	15942	35088
1562	15954	35083
1563	15966	35076
1564	15977	35068
1565	15983	35049
1566	15994	35040
1567	16005	35032
1568	16016	35024
1569	16029	35018
1570	16041	35014
1571	16053	35008
1572	16065	35000
1573	16077	34994
1574	16080	34968
1575	16088	34953
1576	16098	34943
1577	16109	34935
1578	16121	34928
1579	16124	34901
1580	16136	34895
1581	16147	34887
1582	16157	34877
1583	16169	34869
1584	16181	34864
1585	16194	34860
1586	16207	34855
1587	16218	34847
1588	16230	34840
1589	16240	34831
1590	16248	34815
1591	16258	34805
1592	16270	34797
1593	16281	34790
1594	16294	34784
1595	16307	34780
1596	16312	34759
1597	16323	34751
1598	16332	34738
1599	16336	34715
1600	16348	34707
1601	16360	34701
1602	16371	34693
1603	16382	34685
1604	16393	34675
1605	16405	34669
1606	16410	34648
1607	16422	34641
1608	16433	34634
1609	16440	34616
1610	16452	34610
1611	16464	34604
1612	16476	34597
1613	16484	34582
1614	16495	34574
1615	16506	34565
1616	16518	34558
1617	16529	34550
1618	16540	34541
1619	16552	34534
1620	16582	34565
1621	16594	34559
1622	16606	34554
1623	16619	34549
1624	16622	34523
1625	16634	34516
1626	16646	34509
1627	16658	34503
1628	16665	34486
1629	16677	34480
1630	16689	34473
1631	16701	34466
1632	16709	34451
1633	16716	34436
1634	16727	34427
1635	16739	34420
1636	16751	34413
1637	16757	34395
1638	16768	34386
1639	16779	34378
1640	16790	34369
1641	16802	34361
1642	16813	34353
1643	16817	34330
1644	16828	34322
1645	16839	34313
1646	16850	34305
1647	16855	34283
1648	16864	34271
1649	16870	34251
1650	16876	34232
1651	16882	34213
1652	16892	34204
1653	16903	34196
1654	16915	34188
1655	16926	34180
1656	16937	34171
1657	16948	34163
1658	16960	34155
1659	16972	34148
1660	16978	34130
1661	16989	34122
1662	17000	34113
1663	17011	34105
1664	17022	34096
1665	17027	34074
1666	17031	34052
1667	17042	34043
1668	17054	34036
1669	17066	34030
